,Source,userid,Join
2697,105656,6dfb20a1cde93d75f10d94b45cccdcea,2017-09-14 11:14:31
2698,103708,ffdc82e4bd175a8f41a9622ce687abe2,2017-09-14 11:14:07
2699,102044,0faa6f4c755d2d3e71e42106843de024,2017-09-14 11:10:24
2700,105952,1630c5d7a513fb140c869032579df043,2017-09-14 11:09:26
2701,105638,d95725314b02bb1a9d3a7445a7f6d0e6,2017-09-14 11:08:30
2702,105614,3612f4a6da4de5aebf8aac791e422175,2017-09-14 11:07:43
2703,106090,835e20a772f290fa13d4815d2cdcba7b,2017-09-14 11:06:48
2704,104474,699fa0ec0c4b06c6a608233e25769a92,2017-09-14 11:06:29
2705,104474,1c7448dbf78f4262eba05c68343863e6,2017-09-14 11:04:17
2706,104474,533f317aa1c0928034a6a2c131e79b8e,2017-09-14 11:02:48
2707,102044,8b43506af8d120c4266cfefa4f56f100,2017-09-14 11:00:53
2708,104560,d8f3afd21c5f54542f6c9b5038bbdfed,2017-09-14 10:57:51
2709,106101,b5e13b415e58dde5f9137f50f963116f,2017-09-14 10:57:49
2710,102044,ff4f8c47893e222d30df21a9ca189f70,2017-09-14 10:57:00
2711,104474,ba4d59f184a0ab4793ff2bfd7e023034,2017-09-14 10:55:54
2712,105614,1c929fd42650efc1936bcf2be979f390,2017-09-14 10:55:48
2713,105452,7689a9897602acba7e40d0d0c7cd3ddc,2017-09-14 10:55:10
2714,106101,3c2d0f15265491ceac4b879af2534970,2017-09-14 10:54:44
2715,104474,3287f6619c114459db6c9acc9e633705,2017-09-14 10:52:34
2716,102701,bb9ba0667fc36b212b2f0d77bc6a6f9e,2017-09-14 10:52:05
2717,102044,47f7ae7d3b192fe7e2d16582430bcc8d,2017-09-14 10:50:40
2718,105638,117f1bed471a57298a709e6568f67e12,2017-09-14 10:49:42
2719,105606,7943f6f82ea404e97e3bd986ea89ccf3,2017-09-14 10:49:24
2720,102044,5c66e4063e26e1e378d378597d4552da,2017-09-14 10:49:21
2721,102044,ac153ee9bda0c1d50722e4b76104130d,2017-09-14 10:48:02
2722,105094,0b31b7e793dd045f79d49f7a1a22760b,2017-09-14 10:46:16
2723,104474,4e215e064ac77760b3efd5017b248cb4,2017-09-14 10:46:00
2724,104474,170e81637a6524c668d43eab882dd426,2017-09-14 10:36:26
2725,105755,19836cb7c515017262e932f0fa61d3d7,2017-09-14 10:31:39
2726,105952,4c47163d45870dc3c9dbebca944ad26e,2017-09-14 10:28:23
2727,105755,6f7afec6aabc75359296ac9aa01f95b1,2017-09-14 10:28:09
2728,102701,a2575bdcf7c1843047a30b246946514b,2017-09-14 10:27:22
2729,104474,58dacc9f04a1c6f1bc57f0c15cbe7ca8,2017-09-14 10:25:55
2730,102701,c19d16a5bdf877ff9f2c44303f9bf788,2017-09-14 10:24:18
2731,104474,dd48e688da9ac79e6c9e0e2b5651c22b,2017-09-14 10:22:09
2732,104474,f4d7927f90d91e1f075d600a0072a117,2017-09-14 10:17:23
2733,102875,da9e9e2c4e6566948877528d04f98f71,2017-09-14 10:16:28
2734,105452,84137ca0b4e28f8fb606a2526317d421,2017-09-14 10:14:59
2735,104474,bcceca6d91e8cc21089595687fb38c88,2017-09-14 10:14:08
2736,105656,dcb3ef2521e0b9bab2d5827cf0b1241a,2017-09-14 10:12:54
2737,104474,b1677b273e7548edc91fd3c0c46be75d,2017-09-14 10:11:00
2738,105755,b740ff6a48b586791cbb588aa9eb7c11,2017-09-14 10:10:39
2739,105952,bcbb50fe95c1bed07d96b118d7924857,2017-09-14 10:10:25
2740,103499,7dbbb0373b1d13920efb42a307802731,2017-09-14 10:09:46
2741,105755,fbe615dde18c592de1c63e663c24dab0,2017-09-14 10:08:42
2742,104474,1121781639392bab16dd2e8550558ec1,2017-09-14 10:08:04
2743,104474,0891ecc66a8da13369df7aa6347c321c,2017-09-14 10:07:22
2744,104474,0f0eb88709984b4909dc782dfed380b8,2017-09-14 10:06:45
2745,103708,b40b9aab1bd0e291c1347244c41af74e,2017-09-14 10:05:43
2746,105638,1fa6467aebc2a8880c879c2bfcc88601,2017-09-14 10:05:32
2747,104474,6ec66e6c7b590acef43a31dbf05c40c1,2017-09-14 10:03:30
2748,102044,772d00c68ded23298cb1aa03565e5618,2017-09-14 10:03:11
2749,105368,50e52823324825b5b979334ecb5ceae8,2017-09-14 10:02:57
2750,104474,1d74b3e03e068ace91483602a10642a5,2017-09-14 10:02:46
2751,102044,afe1b649c3808d7cc1a397778b9454eb,2017-09-14 10:01:33
2752,102044,11266b0266373cfb661b74a2cc81db35,2017-09-14 10:00:50
2753,104474,bec03d6b3ecfbb44ae83f48810f58680,2017-09-14 09:55:58
2754,104474,037e37247701d6e6c0c9e5497e73c340,2017-09-14 09:53:06
2755,105755,edc46da8b21f2b98c94060dfdb95e8a6,2017-09-14 09:49:45
2756,104474,bb2d46bfa21a6074f9b8857a9c1b39fd,2017-09-14 09:49:41
2757,102044,969769df020d43110862893ba2657ffb,2017-09-14 09:47:42
2758,102044,92097a1f019533db22c3c7c51107ebb8,2017-09-14 09:46:30
2759,104474,abe0babacfffb8c1a05f4b8551cdb803,2017-09-14 09:46:15
2760,102044,d5b43bc7b0f8b270e678a47624504004,2017-09-14 09:45:22
2761,104474,1c758a64c52994f700aeb5f4c39f6efc,2017-09-14 09:42:55
2762,103708,ecf4e41de4d56c3331223f4032e1d568,2017-09-14 09:41:40
2763,106062,7dd7fde5e574ae1b51b4ca31c83c1b55,2017-09-14 09:40:29
2764,102044,12a57ae6fb703d9dd7a94e6965abc599,2017-09-14 09:38:53
2765,102044,2dc82b52c1115e674777274b3749c2ce,2017-09-14 09:36:37
2766,104474,f00c13d5adfa1212868adbd0526fbea7,2017-09-14 09:36:05
2767,105440,7b8308a78ece46a3a9afa4eb9f049e7f,2017-09-14 09:32:37
2768,102701,eac72eb8356122d59cb2c0cc5923016c,2017-09-14 09:31:39
2769,102044,2e43d71df5beb98e8a46324daf242036,2017-09-14 09:29:12
2770,102044,b9d12a9cd816a5adc2942f8c61c5e3c8,2017-09-14 09:26:29
2771,104474,84a05791aa70d1347265bfdae56ad014,2017-09-14 09:25:52
2772,102044,2396b4eda74b7837f806a3b8548664c3,2017-09-14 09:23:59
2773,105755,bf89c26fbcf2fa86652e27c3536972b9,2017-09-14 09:23:05
2774,105638,bfd8e1d16269bb3526ddd55fb3cc93ac,2017-09-14 09:21:51
2775,102044,ba1f14cb243a53b0ffadfde55929b6ac,2017-09-14 09:20:21
2776,102701,e7e4d78efa1b993bb4fb2a7fe4a0dcaf,2017-09-14 09:19:44
2777,102044,af45dc3ac36f64904ea182b067531f62,2017-09-14 09:17:54
2778,104474,a3740750e480546ba8cbd035e837d6a9,2017-09-14 09:16:40
2779,102044,621495ca651a5642d8cefef66536131a,2017-09-14 09:16:01
2780,102044,af6d683de0f2ae0d291f4f7ce271a158,2017-09-14 09:14:56
2781,105755,4bfcace9c536b654711f96c7dcd6e018,2017-09-14 09:11:34
2782,104474,07f300d849a58a189b0fc52d50fef714,2017-09-14 09:06:26
2783,102044,fddc47c66071aa6f5ac650646f5b61ae,2017-09-14 09:05:50
2784,104474,fb284036cfe86fc5ad97b4902c4b72d3,2017-09-14 09:03:27
2785,105952,258fecbb9e1734cabbef39334f7c5514,2017-09-14 09:03:23
2786,104474,3f497104ec957bd5bc51ec08ba80f41e,2017-09-14 09:02:48
2787,105614,31fd15c20d3de39597f6e5006fb12042,2017-09-14 09:01:43
2788,102044,bdc432a0ee8e1dec278ac8fab705696a,2017-09-14 08:59:22
2789,105400,bb0f3e684c8332e86ac3e3399da7e190,2017-09-14 08:56:49
2790,104474,141e61ab5b9e54f16bf08a44644db184,2017-09-14 08:56:03
2791,103708,68cf2c0553fd0014c4698d4d73bab535,2017-09-14 08:54:29
2792,102701,7b6eeb3b0dffdfbf6aceb7b495959aa7,2017-09-14 08:52:33
2793,102044,59006aa9268712b4de56eeb53a901e0d,2017-09-14 08:50:17
2794,104474,b32b3e7c1cfa17b4b41e60c469cfdea0,2017-09-14 08:46:34
2795,105638,216c2486988077846eaea823bac3d080,2017-09-14 08:44:43
2796,105614,bcbbda0604bbaabb64ea23861abe7489,2017-09-14 08:40:30
2797,104474,d25ba610d5e360e806ff1ec29e23c5d3,2017-09-14 08:36:19
2798,102044,76505591f194351bd3cba27b4e5d6878,2017-09-14 08:33:09
2799,106062,67037675dff7a77d0e8ca800952b6bcf,2017-09-14 08:30:46
2800,102044,41d96b309b98833d1a5271cc242cf128,2017-09-14 08:28:01
2801,104474,37223218db687f433f245eb54652dd11,2017-09-14 08:26:26
2802,102044,2367a180955ffc48efda6af273b3c3c3,2017-09-14 08:24:56
2803,105614,8dc5a5758f7aee8ce9d3a41eb2c26e63,2017-09-14 08:21:45
2804,102044,3db2cf00a230bdd116d895c8b60aa49d,2017-09-14 08:21:41
2805,105614,8b3feb704d8f675c43ca3fde490005c6,2017-09-14 08:17:56
2806,104474,4450fbf9eb5c4ce198ebf626e123a12e,2017-09-14 08:16:19
2807,105755,958fb2e273fcb37c7290babe2659ca96,2017-09-14 08:12:08
2808,102701,b20cdc0d0fa5f04e479c62cf5ab2577d,2017-09-14 08:10:00
2809,104474,0ea851010517bf5d9cc08aee1c3ee6a7,2017-09-14 08:07:42
2810,104474,3b6721b210b00abdcacce4d1895d6d0f,2017-09-14 08:06:45
2811,104474,675b3949aaed815447ea04c1afe7dd94,2017-09-14 08:04:41
2812,104474,d94bcecfad5190cea6cb58889d99b106,2017-09-14 08:03:24
2813,105952,1684028c99fda56be285da2660124099,2017-09-14 07:58:14
2814,105755,09bc22467bba06e6e735a54b673d95c4,2017-09-14 07:57:18
2815,104474,c7d1ee10502969c39edeff32911e7a1b,2017-09-14 07:55:48
2816,104560,9d819af9562574c37fdc3ebc3291ba95,2017-09-14 07:52:36
2817,104474,4f12696aad910ae81f1200b96e671082,2017-09-14 07:46:47
2818,105755,5498722962de75516116869a7028c035,2017-09-14 07:46:13
2819,105614,2476c21dc989d236aaaf2a192f063ddc,2017-09-14 07:43:00
2820,105614,1d0d28bbfec4bd79ab2f173c390726be,2017-09-14 07:41:17
2821,105952,8c905436af83e91f37144aa04415c8e8,2017-09-14 07:39:26
2822,104474,9401391eeb81936d8ca86e446c1cd5b8,2017-09-14 07:36:15
2823,102701,c9ba7045ffcd6e924a6063ff41aa8f10,2017-09-14 07:32:55
2824,105614,18af557152bd7e3176fcd1bbb6bc105d,2017-09-14 07:32:18
2825,103023,dced8c855e691cc638c1082e8a9a799f,2017-09-14 07:28:08
2826,104474,832f5bce1268f0d2d0efe8e641a02a1c,2017-09-14 07:25:56
2827,105755,706075acb84608df65ebbd07bb345a53,2017-09-14 07:23:32
2828,102866,3966956278170c67bb96a4b0007e036c,2017-09-14 07:17:33
2829,104474,44a05267a5f52c9d12fec1b7dbbaf4e0,2017-09-14 07:15:45
2830,102701,1011fc83f1c2988b5b6ce8d980e8fae7,2017-09-14 07:12:42
2831,102701,6d33f6bcacae6d0a348f9e1cc9f5370f,2017-09-14 07:11:05
2832,104474,964e17a384987c1796191b552e62a88f,2017-09-14 07:06:39
2833,104474,d4dd54dcf525d704f570f84441123e7b,2017-09-14 07:03:23
2834,104474,fa062002e7b4c58b107d55ba369d7280,2017-09-14 07:02:42
2835,104474,a09fd9cece1f20dc3d97cea023081e98,2017-09-14 06:55:59
2836,104934,36e05f990d13edd4d11d5fc34ecf3e95,2017-09-14 06:50:35
2837,104474,047f9dd6bd8624e367e589163fbf4bef,2017-09-14 06:46:24
2838,105614,36a96db19a28cedf3dcd826286593f24,2017-09-14 06:37:05
2839,104474,507c50115378d069a729a5bc4bc599fc,2017-09-14 06:36:37
2840,105614,c64373313071c040d24629df92b36f93,2017-09-14 06:33:22
2841,105614,b4b969044b0e787e6cfaaa8c2ba6d123,2017-09-14 06:30:49
2842,104474,fc1754529e99797c17f8511720731799,2017-09-14 06:25:58
2843,102701,9f1a8b76c628ee8846282edaa2c867fe,2017-09-14 06:22:30
2844,105656,112869d6d56b62ae45139ee774545c84,2017-09-14 06:19:13
2845,102701,16e0c67c570898a0cbff78a86ad588b1,2017-09-14 06:16:42
2846,104474,ff4b796bcbe2caa3d1783bed37775ebf,2017-09-14 06:16:04
2847,105755,26c2e653ce5453fbe9eb658f488f7074,2017-09-14 06:15:51
2848,105614,cd184caffe32e9919207a3b78d645875,2017-09-14 06:07:26
2849,104474,07f3ad88b50f10badc7c9c15db2d3952,2017-09-14 06:06:17
2850,105755,079b0c774152fe50cc0835ed2b6209bd,2017-09-14 06:05:09
2851,105987,3f182356b945c65ff0edc68dcd30ce2d,2017-09-14 06:04:58
2852,104474,5b5ff2d7fd12069bd2552268aee39c82,2017-09-14 06:03:22
2853,104474,ac31c75b594de4cf64a5a19d2cf7f2bf,2017-09-14 06:02:49
2854,104474,67a201a3b4ef6ede780594a9e95affe9,2017-09-14 05:55:52
2855,105536,87b8c127dfd8becc786d50e2814e2f9e,2017-09-14 05:55:48
2856,102701,514c9c4aa44d857de52a5aa301c873bc,2017-09-14 05:51:07
2857,105614,b491a80fe0526a943fbadf291658b7a0,2017-09-14 05:47:40
2858,105551,d2bb38d1925e0ec58b0606bfadbada67,2017-09-14 05:47:29
2859,104474,a7bff0a6c2e35f768da2bc072b761531,2017-09-14 05:46:32
2860,105614,c862acbd4cd946df10e11088ff142eff,2017-09-14 05:39:52
2861,104474,a85f174ddab09acb66d825ea021233e7,2017-09-14 05:36:28
2862,105606,94a48e2f2a1db8baf6630d0aae0bf52c,2017-09-14 05:30:08
2863,104474,05b1078514d9f4d40cb9fc630b632b97,2017-09-14 05:25:52
2864,105565,2338ae88623325654c336e00186ef6fe,2017-09-14 05:22:51
2865,105452,34eeb300c2d078c5b8a0a60d3561637d,2017-09-14 05:21:01
2866,104474,973abf1121bbb71b7fb0e9fe1aa28c51,2017-09-14 05:16:24
2867,102701,1671c181175186d96b8438e875a77cf8,2017-09-14 05:12:16
2868,104474,e64adfe52fac64bcaef2331a2033c18f,2017-09-14 05:06:59
2869,105565,ec33e46f5880accc9fcb9d40797aec2c,2017-09-14 05:05:20
2870,104474,aa3b5ebd4f0d31877433cc0de521a36e,2017-09-14 05:04:05
2871,104474,c35618cb1147ee831600fa2f9f4de444,2017-09-14 05:03:04
2872,105755,4a36f6aaa47da7f186cf7a27f0b86dd1,2017-09-14 05:02:20
2873,104474,ee636b8221f8a54b48d0d51b954c6bf9,2017-09-14 04:56:17
2874,105452,24c9c8d0eea03bac19711e1262b07e0a,2017-09-14 04:50:49
2875,104474,445bea9192dcad8f6c30fb4818b52bc7,2017-09-14 04:46:20
2876,106062,0211825943f1db5c656bd3f43471153f,2017-09-14 04:45:50
2877,105400,c7d68f4fcfea3bd3a60cf052e10e32cd,2017-09-14 04:36:31
2878,104474,b8f9ee3c751a59a7e00d596699ca005d,2017-09-14 04:36:28
2879,102701,0ab09355abb1bbe0657ffc9fa0a06328,2017-09-14 04:31:36
2880,105952,869ba68723a52b661d34f48ab457bd95,2017-09-14 04:27:42
2881,102701,aa95ee076b61293fcf332d05462a3977,2017-09-14 04:27:41
2882,104474,94a5a7cc3c24529a941d83781705d333,2017-09-14 04:25:57
2883,104474,4ca10a6786fe447f54678252102a1ef5,2017-09-14 04:15:57
2884,103023,4c4fe1c74229695bd14072d78e676993,2017-09-14 04:08:55
2885,104474,d5f709a3df5bdb078813d0b0125c5d8f,2017-09-14 04:06:24
2886,104560,18d2f16544cef12ed0fa291b9d4f5aae,2017-09-14 04:05:01
2887,103476,6e4866fb22cc0fa48436be415c6c2983,2017-09-14 04:04:44
2888,104474,ae5ef0b77f490907f7ecca64d45b313c,2017-09-14 04:03:20
2889,104474,944fd62996757f83912531d86fc9ceef,2017-09-14 04:02:52
2890,105755,512f2974434385d45b097e40aa8aeb69,2017-09-14 04:00:53
2891,103708,044fdd8294e3ed919a90b9c4e87c2e72,2017-09-14 03:58:19
2892,105085,b463feceefe1d5260b23bd6d8d6dbdad,2017-09-14 03:56:58
2893,104474,d23a1f259c484d8d0381e0885fa99e77,2017-09-14 03:55:58
2894,102701,f6517b2fd1f21e348aa23323eaf0e495,2017-09-14 03:53:49
2895,104474,068e51fa89ccd3d10382e2828914b985,2017-09-14 03:46:40
2896,106090,620015d217aa7fc36ba6c25374e0cebe,2017-09-14 03:45:36
2897,105755,83ae47970f9a43e60c81513081019fac,2017-09-14 03:44:31
2898,105582,872c9d9bdcfadefe1fd8c6c1271c8ccd,2017-09-14 03:42:35
2899,104474,94f4d958a82b9d4fc9ddad5c2cce3877,2017-09-14 03:36:15
2900,106062,98a92f0bbc3206ff15a126c2d0d17dd4,2017-09-14 03:31:45
2901,103683,71deba3d2195639eef9bc5fb0a9f9f67,2017-09-14 03:26:36
2902,104474,1ccd34d39c30c92ecd8267cf21bcb857,2017-09-14 03:26:08
2903,105452,7d8bb6e1e55298e0c2c55de5c599c1c9,2017-09-14 03:23:26
2904,102701,90520977efa2b4f459ab41031cd5a85d,2017-09-14 03:22:28
2905,102701,b908b517ad01f0d829e0cad2c17d6681,2017-09-14 03:20:07
2906,105278,cea36d04368d698f078a1b8cc0034a8c,2017-09-14 03:18:05
2907,104474,379e2586cb5364113e0186073347c0d9,2017-09-14 03:16:19
2908,106062,e6c9934f0cf7172db67bd6d42a58629a,2017-09-14 03:12:46
2909,105638,6f1f44d2ba3b6626d8be002197c2437d,2017-09-14 03:08:56
2910,105723,0f243e8bd6690557ce5da37881ac7bf6,2017-09-14 03:07:09
2911,104474,d99672e8099563f4c1d2d1ce0a20bc43,2017-09-14 03:07:08
2912,105085,526cf351fe35b139aa7d99a24bf1d552,2017-09-14 03:06:26
2913,104474,621f8939a0a1b401f5d0ac44e755e064,2017-09-14 03:05:53
2914,104474,b51fcba6a58e32b301c734ab642e82b1,2017-09-14 03:03:15
2915,104474,2334352a5aa499292c465bf72cb13bfc,2017-09-14 03:02:52
2916,102701,2f334a59f5873c54504f5d54423dabd5,2017-09-14 03:02:41
2917,105400,d32d312f3dc6b1cf5b3830f675ad46d3,2017-09-14 03:02:28
2918,102701,9d95209ae7e92060cac45b42b0875629,2017-09-14 02:56:57
2919,104474,0f52e937969a5f40622f645be46a6d1b,2017-09-14 02:56:00
2920,105952,a5da63df4dae5148e6d83d3d62252825,2017-09-14 02:55:33
2921,103708,50402c37245a23cf49310e8e2b267abd,2017-09-14 02:54:41
2922,103708,27558870ee09a3407b7821513eba8fdf,2017-09-14 02:53:23
2923,105606,ca3e2bae61bb3fb08648d4348135fb21,2017-09-14 02:46:37
2924,104474,bdf9f3c82260dd0fd7971d28c503ffd9,2017-09-14 02:46:32
2925,102701,95af6971f95bef5ec9e286ca21478535,2017-09-14 02:45:18
2926,104474,6987aabe3e4bba29292dce75f35a5fd0,2017-09-14 02:36:02
2927,105374,3c630f7adeeae6cfa10e5d8b567c6319,2017-09-14 02:35:03
2928,105614,d96fb19637c22806f182013a34be6f18,2017-09-14 02:31:20
2929,105755,28758fdedfbf5b4a4aa924c714052a42,2017-09-14 02:29:23
2930,104474,79559398aa61ba6147fc90234a574c07,2017-09-14 02:26:12
2931,104220,3d43f0a955350b2cb7fc8029428656ed,2017-09-14 02:25:55
2932,104220,1846177e0cd0e0a4f2bcf1555d4a102b,2017-09-14 02:24:36
2933,103708,eea224202069ac19fdf6dad9eca8bb5a,2017-09-14 02:24:07
2934,105974,760f081b40e36cfc0d4deef3380e7e4b,2017-09-14 02:21:28
2935,104474,28633959aae8215a60a9d7ac88dc7175,2017-09-14 02:16:08
2936,105400,bcc5f6e6f6731e9b2c04887c64e6389d,2017-09-14 02:14:25
2937,105614,12667aba461dcf6e6e7edccb415d743d,2017-09-14 02:13:30
2938,105085,78b73318f428324de90a067b58f5046f,2017-09-14 02:11:35
2939,104474,805f656a633d8f3e74a2343f3dc845a2,2017-09-14 02:06:47
2940,102701,de096cb515d4ffb0b07689a3e2c86b35,2017-09-14 02:04:08
2941,104474,c841fc43623d021f302564a21b8e91b2,2017-09-14 02:03:58
2942,104474,36b40032f8312941898315f0b11fea69,2017-09-14 02:03:13
2943,105816,fa38df707d749c6f6a45d282001f3a8c,2017-09-14 02:02:35
2944,105614,ef1b2d574c0f6646915be742302a29aa,2017-09-14 02:02:09
2945,105638,d02d8e92207a21877b629e79b7c5cbfa,2017-09-14 01:59:09
2946,104474,542e48b794e381dee623d15ca7ca4035,2017-09-14 01:55:53
2947,104220,0349bdb7d3d80d576452483040153dfa,2017-09-14 01:54:47
2948,105439,c998e0eeb4793640dee8e37044b0665c,2017-09-14 01:54:04
2949,105614,5fb5298f69b83a34897b65689e89c17b,2017-09-14 01:53:02
2950,105606,86066a01baf6dbcd1a987e3deeeedac8,2017-09-14 01:53:00
2951,105816,316bc891e47cf206bdb50ddb3aee1f1a,2017-09-14 01:49:06
2952,104474,7c1d36f8bcfa4258eba391f72c4df494,2017-09-14 01:46:32
2953,106089,9585f78eb9e7c0e81d0018385241e7f4,2017-09-14 01:41:05
2954,105755,cbe739792d6287a2b1aace6818402456,2017-09-14 01:40:59
2955,105452,a92e5a65809ffcb278937dd882452903,2017-09-14 01:40:24
2956,102701,ab5857a168e7d098ead25c0827efe528,2017-09-14 01:37:09
2957,102701,a54169e3c85a05a3fc473a7d21819027,2017-09-14 01:36:33
2958,105755,c491213d6d874f7fbc43e27b93c80c71,2017-09-14 01:36:09
2959,104474,ea1fdfb8209fc224fdb8f42a8582c931,2017-09-14 01:35:59
2960,102701,6ab181e6c93e964d415531004f1120b3,2017-09-14 01:34:56
2961,105974,ed4537868a95515b28a3a4516fce7af7,2017-09-14 01:32:55
2962,105744,b866a155c9c9611f0e962e6e745104b4,2017-09-14 01:29:31
2963,102506,39cfff5de37ce3079dba22260245aa01,2017-09-14 01:29:05
2964,105987,7e6917b3b415b3e94a61a27a116eaa56,2017-09-14 01:26:51
2965,104474,9ace5c1fcb536b7643e8dc0a01383d59,2017-09-14 01:25:56
2966,104474,43b15460210ef8c3a0fc509129b586b8,2017-09-14 01:16:17
2967,105755,f09d7e0d44d9f59b066e0e04f8d254f0,2017-09-14 01:15:47
2968,102701,69b0a470c42f3af3511ca38d64557f3f,2017-09-14 01:15:09
2969,105755,22f6fcc17ef35634ecbce9b23b27b646,2017-09-14 01:15:00
2970,105755,50ad4e7121e3ad84822f9febc7b70b5b,2017-09-14 01:13:56
2971,103708,aaf22eb38c8ce46ac687a7e86079a914,2017-09-14 01:13:22
2972,104605,58d666979ed6b195781b7baa55a4d1c0,2017-09-14 01:08:57
2973,102701,e4afd1ded5a88508afb6402a196fdced,2017-09-14 01:08:44
2974,102701,faa74a404a15d8889510c33ebdc57909,2017-09-14 01:07:32
2975,104474,cca0782770cf67e55a2c74fa82fea394,2017-09-14 01:06:29
2976,102701,7844619692d77f684b8508aa26b50362,2017-09-14 01:06:02
2977,105638,c5fdcda87aa93688712707d67d322272,2017-09-14 01:04:42
2978,105755,440a32055872471c9fcd14c4cfd4823d,2017-09-14 01:03:29
2979,106089,25d33e94d7697a9323e870fd477358c0,2017-09-14 01:03:20
2980,104474,d2dd4ab18c6af40a9edcab99e245c83a,2017-09-14 01:03:17
2981,104474,8bbaf832b0608cf4e74cef0c38a47324,2017-09-14 01:02:37
2982,102701,007e3bde46e10ae54bf1b434f265cb23,2017-09-14 00:57:54
2983,104474,7cdff4c71b36ba876763534dadfacee9,2017-09-14 00:56:08
2984,102701,e63e21925858ecb47466cfdfaa60a66a,2017-09-14 00:53:17
2985,105755,e162fa54decaf72072bc9eed0fc100e6,2017-09-14 00:52:50
2986,104560,371f93d7c09ba968fe73187b1d34c1a0,2017-09-14 00:52:33
2987,102701,424d46b41ede4b89561d9560e79fba99,2017-09-14 00:47:53
2988,105656,03527742724c81cd09e5038dc3d8db0d,2017-09-14 00:47:47
2989,104474,3a3c5d0aad95e606effd3767e01f656c,2017-09-14 00:46:19
2990,104560,0c2b5c8d8d9b992600b313e87aea6f73,2017-09-14 00:45:47
2991,105614,d710107ede6713c213e5a47547b74c2a,2017-09-14 00:44:25
2992,102701,6a9634898cd827e68c963e09875465ba,2017-09-14 00:43:09
2993,105638,264ce82046af935968efbd6cf0d712c6,2017-09-14 00:38:29
2994,102701,ae2aab88091aed4745f4e08f0ad367d0,2017-09-14 00:38:13
2995,105606,c2eebf6c30cee42e1ca4aed4e67936d5,2017-09-14 00:37:47
2996,104474,bb633212ce470bdca26ea34636615206,2017-09-14 00:36:44
2997,105452,7101a51ff5eec7ff85a3ca2f41665fce,2017-09-14 00:28:15
2998,106062,9c49ec172f6776a586293f988eb0300c,2017-09-14 00:27:54
2999,104474,becd91a9b2bb53bf6bc72701d10ffd69,2017-09-14 00:26:07
3000,106062,244fbcd31efb0333ce5510a625cb6b57,2017-09-14 00:22:27
3001,102701,9154ab90e29496ec45d7232e31020f95,2017-09-14 00:21:46
3002,102701,3a2fbf9db86e01caa24334fb6da56bfc,2017-09-14 00:18:13
3003,104474,def53b98d4295c627c3b6dcb59cc49b5,2017-09-14 00:16:20
3004,106089,fa2b2c0d23743f3558d5e22f4ec24b4b,2017-09-14 00:13:42
3005,106062,dd1b90ca5e5a566e5da04a0c68fb418c,2017-09-14 00:11:14
3006,105551,566bd54ed47adbb9ec97d977899ec934,2017-09-14 00:11:04
3007,105343,43dd46e2bd11d06283560f91b99da386,2017-09-14 00:10:37
3008,104560,fff45fa8873a5f81d2a334afb729534f,2017-09-14 00:09:22
3009,103023,7639e5531d9a4fe0a7f1669354f41c05,2017-09-14 00:08:43
3010,104560,e6acaddd5b78eeb2acc80a5406887dbc,2017-09-14 00:08:36
3011,105974,dce9d834612b45777a04a16959ca2800,2017-09-14 00:06:42
3012,104474,0f2eaaf43f28c49e2e0522622cc3f7c6,2017-09-14 00:06:02
3013,105755,f4428bde56d8a08e5e6c3d18b782340d,2017-09-14 00:05:55
3014,104474,0161f4e45f24f1f4278bebc60e833e10,2017-09-14 00:03:12
3015,104474,453814e4892cc80627f2c5ca48ebe677,2017-09-14 00:02:37
3016,105085,b84caf80b90b040704b367cc7fcb57b9,2017-09-14 00:02:18
3017,105289,cb97ab20e0be3aa4450e8b0f219ff729,2017-09-14 00:02:03
3018,102701,d3ad3a6cd332a0d1d7bca96d2b83bc03,2017-09-14 00:01:28
3019,102701,a6ee48069046fb7dbd2013a36c2039b4,2017-09-14 00:00:27
3020,106134,7b2de53efc9257e7fde2f1883dc0d6a8,2017-09-14 00:00:18
3021,102701,1a1124aee9603c41315f50bfd7fa0aeb,2017-09-14 00:00:12
3022,106101,126f9ebe6b4a93c1b274df489d7d15e8,2017-09-13 23:59:22
3023,104474,1ed8cfd722d3b68ad0a1097b31964f24,2017-09-13 23:55:55
3024,105078,55e326c9e6c1ca0f35901cb46e33e9cb,2017-09-13 23:53:04
3025,105614,8b1f3686a03ea4725b6e4187a1f86975,2017-09-13 23:51:44
3026,104560,f13425e3f1bb995d6d41894d30345be4,2017-09-13 23:51:29
3027,102701,18c19d1a99e61141a90b8c6886679777,2017-09-13 23:50:52
3028,102701,23b43f2559d106b42efa7351913b7f72,2017-09-13 23:50:39
3029,104474,2e6474f5f25f046721d80c43086048e2,2017-09-13 23:46:32
3030,102701,ebb422e9e5fbefbd7ce0884203abfa26,2017-09-13 23:44:25
3031,102701,71c8b80a9a79fb8b76e4940ad18e7bf6,2017-09-13 23:44:00
3032,105755,ea54e6387da4a54c51f7ae38e519cafa,2017-09-13 23:39:58
3033,105638,ca16490eb885888b8046480ee2156940,2017-09-13 23:37:52
3034,104752,051f82cf611ea05c409464f890701bfa,2017-09-13 23:37:47
3035,104474,547dcf675ac35abe060efef22317bc0b,2017-09-13 23:36:37
3036,105452,f41504cf3531d7b1a021d838a5011415,2017-09-13 23:36:32
